text,created_at,updated_at,original,paredao
viu jogo linna lolipops jogar veneno contra meninos enfiando meio jogo sorrateiro lolipos vao saindo fica usa pessoas lembra inflando rodrigo,15/03/2022 12:53:29,15/03/2022 09:53:48,"@orlandotuitoou @linndaquebrada Viu o jogo da Linna, foi nos Lolipops jogar veneno contra os meninos e agora esta la se enfiando no meio deles.  Jogo sorrateiro.  Os Lolipos vao saindo e ela fica.  Ela usa as pessoas, quem lembra ela inflando o Rodrigo? Ele esta fora e ela la. #BBB22",
lais jogou varias verdades arthur publico odeia lais vao ver,15/03/2022 12:53:28,15/03/2022 09:53:48,RT @barroswcb: Lais jogou varias verdades sobre Arthur . Mas como publico odeia Lais ai nao vao ver isso ! #BBB22,
pa arthur contigo debaixo d agua adm agua,15/03/2022 12:53:28,15/03/2022 09:53:48,"RT @centralarthurof: PA para Arthur: ""to contigo ate debaixo d'agua.""

Adm: Agua e nos.  #TeamArthurAguiar #BBB22 https://t.co/zp0SszJozI",
lais ridicula suporto,15/03/2022 12:53:28,15/03/2022 09:53:48,"Essa Lais e muito ridicula, nao suporto ela! #bbb22",
arthur desmascarado lembro disso vi facebook,15/03/2022 12:53:28,15/03/2022 09:53:48,"RT @eujeanmaciel: Arthur desmascarado e eu so lembro disso aqui que vi no Facebook KKKKKKK 

#bbb22 https://t.co/ha3OyDpXTE",
arthur lollipopers vivem realidade paralela ha 8 semanas inventando distorcendo coisas sob,15/03/2022 12:53:27,15/03/2022 09:53:48,"RT @Dantinhas: Arthur falando q os Lollipopers vivem numa realidade paralela, q eles estao ha 8 semanas inventando e distorcendo coisas sob...",
vivo lina concordado falas arthur discordia vivo chama manipulador,15/03/2022 12:53:27,15/03/2022 09:53:48,"RT @Oliveiras3Gabis: Fora do ao vivo, Lina tem concordado com as falas de Arthur. Na Discordia ao vivo, o chama de manipulador e ainda se p...",
brasil tirou jade pudesse viver relacao ahahahaha reproducao tv globo,15/03/2022 12:53:27,15/03/2022 09:53:48,"RT @vaidesmaiar: O Brasil tirou a Jade pra que a gente pudesse viver essa relacao ahahahaha #BBB22
Reproducao/TV Globo https://t.co/1dnT1M...",
pedindo chave pix depositar dinheiro cpf78126037415 maria fatima banco brasil,15/03/2022 12:53:27,15/03/2022 09:53:48,Tao pedindo minha chave Pix para depositar dinheiro pra mim e cpf78126037415 Maria de Fatima banco do Brasil #bbb22,
viny amanha ana maria braga,15/03/2022 12:53:27,15/03/2022 09:53:48,RT @richardsantosok: O viny amanha com a Ana Maria Braga #bbb22 #ForaVyni https://t.co/AsaCVRbn57,#foravyni
natalia vetar arthur prova lider veta scooby segundo sai lider semana natalia lucas,15/03/2022 12:53:26,15/03/2022 09:53:48,"natalia disse que vai vetar o arthur da prova do lider e so nao veta o scooby pq segundo ela, ele sai hoje

lider da semana:
( )natalia
(x) lucas 
#BBB22",
precisamos arthur bebado vezes,15/03/2022 12:53:26,15/03/2022 09:53:48,RT @falatumandita: Precisamos do Arthur bebado mais vezes!  #bbb22 https://t.co/8vd03rAq0U,
eli fugindo paredao 1 mes chato jessi,15/03/2022 12:53:26,15/03/2022 09:53:48,"RT @CentralReaIity: ""Nossa, mas o Eli ta fugindo do paredao tem 1 mes, ja ta chato"" (Jessi) #BBB22 https://t.co/tGcls6bExh",
arthur lollipopers vivem realidade paralela ha 8 semanas inventando distorcendo coisas sob,15/03/2022 12:53:25,15/03/2022 09:53:48,"RT @Dantinhas: Arthur falando q os Lollipopers vivem numa realidade paralela, q eles estao ha 8 semanas inventando e distorcendo coisas sob...",
edicao ruim juliette protagonista segundo ano seguido,15/03/2022 12:53:25,15/03/2022 09:53:48,RT @bchartsnet: A edicao ta tao ruim que a Juliette e protagonista pelo segundo ano seguido #BBB22 https://t.co/GPOnBIvR1j,
exatamente,15/03/2022 12:53:25,15/03/2022 09:53:48,Exatamente #BBB #BBB22 https://t.co/07gjWTvWER,
manooooo arthur conseguiu lucas pedisse desculpa vivo serio peguei batendo palmas mundo meteu bedelho briga,15/03/2022 12:53:24,15/03/2022 09:53:48,"Manooooo o Arthur conseguiu que o Lucas  pedisse desculpa pra ele ao vivo, serio ne peguei batendo palmas aqui, deu um no em todo mundo que meteu o bedelho na briga deles #bbb22",
arthur desmascarado edicao arthur vitimista insuportavel,15/03/2022 12:53:24,15/03/2022 09:53:48,RT @Jujucactos: Arthur desmascarado pela edicao #BBB22 esse Arthur vitimista e Insuportavel! https://t.co/VTDX9chMYb,
ridiculo niveis estratosfericos,15/03/2022 12:53:24,15/03/2022 09:53:48,Isso e ridiculo em niveis estratosfericos #BBB22 https://t.co/lk98McvQNI,
conclusao arthur manipulador coerente inteligente joga limpo,15/03/2022 12:53:24,15/03/2022 09:53:48,"RT @JSilbar: Conclusao: Arthur e um manipulador coerente, inteligente e que joga limpo. E isso? #BBB22",
pouco arthur saiu personagem natalia,15/03/2022 12:53:23,15/03/2022 09:53:48,RT @RainhaCarminha: por pouco o Arthur nao saiu do personagem com a Natalia kkk #BBB22,
linna ensinando casa atacar arthur manipulador,15/03/2022 12:53:22,15/03/2022 09:53:48,"RT @paulatwita: Linna ensinando cada um da casa como tem que atacar o Arthur
Mas o manipulador e ele
#BBB22",
realitybr lais chorando arthur semana passada dizendo queria conhecer filha onde sera lais lais vivo entendi,15/03/2022 12:53:22,15/03/2022 09:53:48,"@portaldralais @crazy_realitybr E a Lais chorando p/ Arthur semana passada, dizendo que queria conhecer a filha dele? Onde sera que essa Lais esta gente? Ah e, essa de hoje e a Lais do ao vivo. Entendi. #BBB22",
pedro scooby orgulho apoiar,15/03/2022 12:53:21,15/03/2022 09:53:48,RT @whomath: pedro scooby = orgulho de nao apoiar #bbb22 https://t.co/Df6NOVMVZF,
lina quero talarica quero rica final paulo andre riqueza,15/03/2022 12:53:21,15/03/2022 09:53:48,"RT @RealitySocial: Lina: ""Eu nao quero ser talarica, eu quero ta la rica no final, ta.""
Paulo Andre: ""E a sua riqueza sou eu."" #BBB22 https...",
arthur comparou babu juliette alemao lais jogou vivo julietto gostou ar,15/03/2022 12:53:21,15/03/2022 09:53:48,"RT @_LucasGregorioo: O arthur ja se comparou com o babu, Juliette e alemao 

Mas a Lais jogou isso no ao vivo e o JULIETTO nao gostou 

Ar...",
lucas ferrou bonito indicou cara sai arrumou quatro inimigos descoberto comadres perc,15/03/2022 12:53:20,15/03/2022 09:53:48,"RT @amandaxzs_: lucas se ferrou bonito, indicou o cara que nao sai, arrumou quatro inimigos, e ainda foi descoberto pelas comadres que perc...",
jade sempre alertou linguagem corporal artur tom voz usava direcionado v,15/03/2022 12:53:20,15/03/2022 09:53:48,"RT @gabrielamurad19: A jade sempre alertou sobre a linguagem corporal do Artur, sobre o tom de voz que ele usava quando direcionado no ao v...",
16 amor mexe cabeca deixa assim vinicius deixar lista cuidados eliezer par,15/03/2022 12:53:20,15/03/2022 09:53:48,"RT @tracklist: 16) E o amor! Que mexe com a minha cabeca e me deixa assim... 

Vinicius quer deixar uma ""Lista de cuidados com Eliezer"", par...",
14 arthur sabe coisa incoerente lembrei dg ganhou cinco votos ontem cinco pessoas resolveram vota,15/03/2022 12:53:18,15/03/2022 09:53:48,"RT @tracklist: 14) Arthur: ""Sabe uma coisa muito incoerente que lembrei agora? O DG ganhou cinco votos ontem. Cinco pessoas resolveram vota...",
nada contra todos eliminados somente espaco fantastico demais deveria haver dif,15/03/2022 12:53:17,15/03/2022 09:53:48,RT @lizianetierrez: Nada contra a #JadePicon mas de todos eliminados somente ela ter espaco no fantastico e demais!!! Nao deveria haver dif...,
brasil tirou jade viva historia brasil lina,15/03/2022 12:53:17,15/03/2022 09:53:48,"RT @CentralReaIity: ""O Brasil tirou a Jade para que a gente viva a nossa historia, P.A. O Brasil quer isso!"" (Lina) #BBB22 https://t.co/Jil...",
hora arthur tava chamando fiuk cuzao vivo,15/03/2022 12:53:17,15/03/2022 09:53:48,RT @caismila: essa hora o arthur ja tava chamando fiuk de cuzao ao vivo #BBB22 https://t.co/M2ddikD8al,
precisamos arthur bebado vezes,15/03/2022 12:53:16,15/03/2022 09:53:48,RT @falatumandita: Precisamos do Arthur bebado mais vezes!  #bbb22 https://t.co/8vd03rAq0U,
lucas discurso atingir arthur sim lucas leal arthur sim comadres insuportaveis entr,15/03/2022 12:53:16,15/03/2022 09:53:48,RT @Mandy49806192: Lucas fez o discurso pra atingir o Arthur sim. O Lucas nao foi leal com Arthur sim. As comadres sao insuportaveis e entr...,
barao genial jogo discordia desculpou mundo deixou todos desarmados pessoas prepara,15/03/2022 12:53:16,15/03/2022 09:53:48,"RT @ZAMENZA: O Barao foi GENIAL no jogo da discordia. Se desculpou com todo mundo, deixou todos desarmados e as pessoas que estavam prepara...",
elenco horrivel pqp lina fraca jogo jessi faz vitima lais burra falsa eliezer lucas traidor pl,15/03/2022 12:53:16,15/03/2022 09:53:48,"RT @Senhor_Berlim: Elenco horrivel, PQP! Lina e fraca de jogo. Jessi se faz de vitima. Lais e burra e falsa. Eliezer e Lucas TRAIDOR sao pl...",
eslovenia falou manipulacao tentando manipular lucas ir contra arthur kkkkkkkkkkkkk atoa,15/03/2022 12:53:16,15/03/2022 09:53:48,"RT @olecocarneiro92: Eslovenia falou de manipulacao, agora ta ela tentando manipular o Lucas a ir contra o Arthur kkkkkkkkkkkkk nao e atoa...",
jade sempre alertou linguagem corporal artur tom voz usava direcionado v,15/03/2022 12:53:16,15/03/2022 09:53:48,"RT @gabrielamurad19: A jade sempre alertou sobre a linguagem corporal do Artur, sobre o tom de voz que ele usava quando direcionado no ao v...",
arthur fica pedindo repetir falou enrole pede explica melhor is,15/03/2022 12:53:15,15/03/2022 09:53:48,"RT @ZAMENZA: ""Arthur fica pedindo pra gente repetir o que falou pq ele quer que a gente se enrole. Quando ele pede 'ah me explica melhor is...",
outro desafio stop letra nome artista objeto fruta animal pais cor profissao usando tag,15/03/2022 12:53:15,15/03/2022 09:53:48,"RT @infos_pitons: OUTRO DESAFIO: #BBB22 / #TeamJade

Stop com a letra N

Nome
Artista
Objeto
Fruta
Animal
Pais
Cor
Profissao 

Usando a tag...",
linna ensinando casa atacar arthur manipulador,15/03/2022 12:53:15,15/03/2022 09:53:48,"RT @paulatwita: Linna ensinando cada um da casa como tem que atacar o Arthur
Mas o manipulador e ele
#BBB22",
eslovenia desabafou achou lucas medroso citado eliezer tava indo respostas parece,15/03/2022 12:53:15,15/03/2022 09:53:48,"RT @paiva: eslovenia desabafou que achou lucas muito medroso por ter citado eliezer, ja que ele tava indo muito bem nas respostas: ""parece...",
sim foto 100 certa,15/03/2022 12:53:14,15/03/2022 09:53:48,Agora sim a foto esta 100% certa #bbb22 https://t.co/Evd2qZp1Qo,
barao primeiro ganhar var arthur,15/03/2022 12:53:14,15/03/2022 09:53:48,RT @_ccezar_: Barao foi o primeiro a ganhar no VAR do Arthur #BBB22,
tirando arthur pa dg scooby pode vencer eslovaquia natalia chata jessi chorona lin,15/03/2022 12:53:14,15/03/2022 09:53:48,"RT @bbb_storm: Tirando Arthur, PA, DG e Scooby, quem e q pode vencer esse BBB, gente? A Eslovaquia? A Natalia chata? A Jessi chorona? A Lin...",
arthur jogando sozinho inicio diferenca podio vou podio lina,15/03/2022 12:53:14,15/03/2022 09:53:48,"RT @tracklist: Arthur: ""To jogando sozinho desde o inicio, qual a diferenca de quem ta no meu podio, se eu vou pro podio...""

Lina: ""Voce nao...",
lais unica bate diretamente frente arthur embate mil vezes interessante,15/03/2022 12:53:14,15/03/2022 09:53:48,"RT @PaolaDeboche: Lais e a unica que bate diretamente de frente com o Arthur, eu acho que esse embate e mil vezes mais interessante que o q...",
viu jogo linna lolipops jogar veneno contra meninos enfiando meio jogo sorrate,15/03/2022 12:53:13,15/03/2022 09:53:48,"RT @TheFarm3: Viu o jogo da Linna, foi nos Lolipops jogar veneno contra os meninos e agora esta la se enfiando no meio deles.  Jogo sorrate...",
jessi votando,15/03/2022 12:53:13,15/03/2022 09:53:48,RT @dorafigueiredo: Jessi so ta votando em quem a gente quer #bbb22,
cabe acao dentro casa ines brasil entrar,15/03/2022 12:53:13,15/03/2022 09:53:48,RT @falarafha: e cabe a @avonbr fazer uma acao dentro da casa pra ines brasil entrar la #bbb22 https://t.co/Vp5zPYOZ0e,
materia fantastico jade picon falou participacao olho tras sinto alegria,15/03/2022 12:53:12,15/03/2022 09:53:48,"RT @tracklist: Em materia para o Fantastico, Jade Picon falou sobre a sua participacao no #BBB22:

""Eu olho para tras e so sinto alegria de...",
tirando viny amanha menos vibe,15/03/2022 12:53:12,15/03/2022 09:53:48,RT @luquinha: a gente tirando o viny amanha tem mais ou menos essa vibe aqui #BBB22 https://t.co/gXUIvHm3Nl,
fala baixo interrompe manipulador fala alto agressivo pessoal arthur atacado fique,15/03/2022 12:53:11,15/03/2022 09:53:48,"RT @anylouze: se ele fala baixo e interrompe e manipulador, se ele fala alto e agressivo... pessoal quer q o Arthur seja atacado e fique de...",
15 arthur quais motivos votos dg entender votaram nele entao disponive,15/03/2022 12:53:10,15/03/2022 09:53:48,"RT @tracklist: 15) Arthur: ""Quais foram os  motivos dos votos [no DG]? Nao da para entender...Votaram nele por que entao? Eu estava disponive...",
brasil tirou jade viva historia brasil lina,15/03/2022 12:53:10,15/03/2022 09:53:48,"RT @CentralReaIity: ""O Brasil tirou a Jade para que a gente viva a nossa historia, P.A. O Brasil quer isso!"" (Lina) #BBB22 https://t.co/Jil...",
,15/03/2022 12:53:09,15/03/2022 09:53:48,RT @paiva: gente? #bbb22 https://t.co/8xXVTXlJ0y,
choca fato lina querer manipular arthur situacoes antes levantando pauta mac,15/03/2022 12:53:08,15/03/2022 09:53:48,"RT @FofocaSenhorita: Nao me choca o fato da Lina querer manipular o Arthur ou as situacoes, ela ja fez isso antes levantando a pauta do mac...",
pagina nova manga faltou coracao cartas leitura ocidental preferencia resposte compartilhe,15/03/2022 12:53:08,15/03/2022 09:53:48,"RT @thunters_manga: Pagina nova!
BBB22 em manga! Faltou o Coracao das cartas

LEITURA OCIDENTAL

De preferencia NAO resposte. Compartilhe o...",
vyni informa todos deixara lista cuidar amado eliezer jessilane amor deus vyni poup,15/03/2022 12:53:08,15/03/2022 09:53:48,"RT @paiva: vyni informa a todos que deixara uma lista de como cuidar de seu amado eliezer 
jessilane: ""ah, pelo amor de deus, vyni! me poup...",
arthur bom cinico mania interromper brevemente pessoa discutindo camufla abuso,15/03/2022 12:53:07,15/03/2022 09:53:48,"RT @antoniotabet: Arthur, como bom cinico, tem a mania de interromper muito brevemente a pessoa com a qual esta discutindo. Camufla o abuso...",
gustavo preparados conversa,15/03/2022 12:53:04,15/03/2022 09:53:48,"RT @SorayaSarcastic: GUSTAVO e uma  mas voces nao estao preparados para essa conversa.
#BBB22",
talalina acao apaixonada pa,15/03/2022 12:53:04,15/03/2022 09:53:48,RT @vaidesmaiar: Talalina em acao kkk Ela e muito apaixonada pelo PA #BBB22,
ontem lais jogo discordia insinuar arthur comprou juliette mano arthur pode tudo menos burro comparacao maior tiro pe poderia maior fandom mexer caixa abelha,15/03/2022 12:53:04,15/03/2022 09:53:48,"Ontem a Lais no jogo da discordia quis insinuar que o Arthur se comprou com a Juliette. Mano, Arthur pode ser tudo , menos BURRO. E uma comparacao dessa seria o maior tiro no pe que ele poderia dar pois estamos falando do maior Fandom hoje. E mexer em caixa de abelha kkkk #bbb22",
precisam resgastar todas entrevistas maira cardi chamando arthur manipulador abusivo tudo,15/03/2022 12:53:04,15/03/2022 09:53:48,RT @twittterwins: Eu acho que precisam resgastar todas as entrevistas da Maira Cardi chamando Arthur de manipulador e abusivo tudo que fez...,
brasileiros sabem brasileira ganhar reality show portugal certo bruna conquistar portugueses ganha ver vencedor brasileiro brasil,15/03/2022 12:53:02,15/03/2022 09:53:48,"Brasileiros, voces sabem que ja houve uma Brasileira a ganhar um Reality Show em Portugal, certo? 

Se a Bruna conquistar os Portugueses, ela ganha.

Ainda estou para ver um vencedor que nao seja Brasileiro no Brasil 

#bbtvi #bbb22 https://t.co/cdwqj6YpA2",
arthur comparou juliette dizendo joga sozinho dentro sente jogando sozinho sente publico,15/03/2022 12:53:01,15/03/2022 09:53:48,RT @vaidesmaiar: Arthur se comparou a Juliette dizendo que joga sozinho la dentro mas nao se sente jogando sozinho porque sente o o publico...,
arthur fica pedindo repetir falou enrole pede explica melhor is,15/03/2022 12:53:01,15/03/2022 09:53:48,"RT @ZAMENZA: ""Arthur fica pedindo pra gente repetir o que falou pq ele quer que a gente se enrole. Quando ele pede 'ah me explica melhor is...",
elenco horrivel pqp lina fraca jogo jessi faz vitima lais burra falsa eliezer lucas traidor pl,15/03/2022 12:53:01,15/03/2022 09:53:48,"RT @Senhor_Berlim: Elenco horrivel, PQP! Lina e fraca de jogo. Jessi se faz de vitima. Lais e burra e falsa. Eliezer e Lucas TRAIDOR sao pl...",
desafio praia acampar fast food comida caseira maratonar serie nova maratonar serie preferida ficar casa sair livro digital livro fisico dormir barulho chuva dormir barulho mar responda tag saudades deja,15/03/2022 12:53:00,15/03/2022 09:53:48,"DESAFIO: 

praia x acampar 
fast food x comida caseira 
maratonar serie nova x maratonar serie preferida
ficar em casa x sair
livro digital x livro fisico 
dormir com barulho de chuva x dormir com barulho de mar

Responda com a tag TO COM SAUDADES DA DEJA

#BBB22 / #TeamJade",
segundo minas arthur manipulador arthur manipulador coerente arthur manipulador transparente,15/03/2022 12:53:00,15/03/2022 09:53:48,"RT @Arlequinahope: Segundo as minas:
-Arthur e um manipulador 
- Arthur e um manipulador coerente 
-Arthur e um manipulador transparente...",
arthur lollipopers vivem realidade paralela ha 8 semanas inventando distorcendo coisas sob,15/03/2022 12:53:00,15/03/2022 09:53:48,"RT @Dantinhas: Arthur falando q os Lollipopers vivem numa realidade paralela, q eles estao ha 8 semanas inventando e distorcendo coisas sob...",
vemos claramente lais implorando conversar bisnaguinha,15/03/2022 12:53:00,15/03/2022 09:53:48,RT @ktuiitta: Aqui vemos claramente a Lais implorando pra conversar com o bisnaguinha #BBB22 https://t.co/1wipTnfEqS,
arthur engolindo natalia amo,15/03/2022 12:53:00,15/03/2022 09:53:48,"RT @alaritweeta: ARTHUR ENGOLINDO A NATALIA, EU AMO! #BBB22",
vyni chegando cafe manha ana maria braga amanha,15/03/2022 12:53:00,15/03/2022 09:53:48,O Vyni chegando no cafe da manha da Ana Maria Braga amanha #BBB22 #RedeBBB https://t.co/xzHFJjTNmQ,
volto vyny ficar,15/03/2022 12:52:59,15/03/2022 09:53:48,Ja volto pro Vyny ficar hoje ? #ForaVyni #FicaScooby,#foravyni
linna ensinando casa atacar arthur manipulador,15/03/2022 12:52:59,15/03/2022 09:53:48,"RT @paulatwita: Linna ensinando cada um da casa como tem que atacar o Arthur
Mas o manipulador e ele
#BBB22",
